epoch,loss,reward,local_hit_rate,paper_hit_rate
1,-0.28765401,215.72500000,0.35844111,0.44649441
2,1.12111682,214.07500000,0.42176024,0.49830560
3,-0.24005450,212.32500000,0.37577381,0.46255456
4,1.04357187,221.40000000,0.39512897,0.47727183
