n_sbs,model,reward_mean,paper_hit_mean,local_hit_mean,neighbor_mean,cloud_mean
8.0,Random,-186.30000000000004,0.027243589743589744,0.006410256410256411,0.020833333333333332,0.889423076923077
8.0,BSG-like,20.799999999999997,0.0932717745217745,0.0932717745217745,0.0,0.9067282254782255
8.0,C-epsilon-greedy,-71.5,0.024267399267399264,0.017857142857142856,0.006410256410256411,0.8923992673992674
8.0,TemporalGraph,28.500000000000014,0.11830993080993081,0.055687830687830696,0.06262210012210012,0.8816900691900692
16.0,Random,-376.3999999999999,0.03615196078431373,0.004901960784313725,0.03125,0.8805147058823529
16.0,BSG-like,-12.600000000000001,0.045075757575757575,0.045075757575757575,0.0,0.9549242424242425
16.0,C-epsilon-greedy,-132.7,0.13273809523809524,0.07023809523809524,0.0625,0.8672619047619049
16.0,TemporalGraph,16.10000000000001,0.09944561157796451,0.050437675070028005,0.04900793650793651,0.9005543884220355
