epoch,loss,reward,local_hit_rate,paper_hit_rate
1,2.13094110,6.15750000,0.37734871,0.55525546
2,1.93987721,5.77687500,0.38267902,0.57924986
3,1.91071695,4.91187500,0.35246280,0.51091022
4,1.91523324,6.32062500,0.39118056,0.54192212
5,1.91648201,6.62750000,0.44539051,0.61091473
6,1.92592084,5.47312500,0.37562500,0.50474206
7,1.96167404,6.25812500,0.40318948,0.52170883
8,1.95635600,6.36687500,0.42217758,0.54123760
