epoch,loss,reward,local_hit_rate,paper_hit_rate
1,0.08412736,209.82500000,0.39109623,0.54709821
2,0.96213305,178.32500000,0.34507937,0.49381448
3,-0.10497059,193.35000000,0.36293493,0.51482481
4,0.37848347,184.32500000,0.32713790,0.50545883
