epoch,loss,reward,local_hit_rate,paper_hit_rate
1,0.70273237,221.75000000,0.40460813,0.56509425
2,1.02903552,192.87500000,0.35498016,0.52177579
3,0.58643910,219.62500000,0.38719088,0.54775906
4,1.87145972,212.57500000,0.35075149,0.53577629
