epoch,loss,reward,local_hit_rate,paper_hit_rate
1,2.13073610,6.18125000,0.39219246,0.56317956
2,1.92907838,5.79625000,0.38007486,0.58122903
3,1.90197621,4.78125000,0.33740327,0.51611855
4,1.90579203,6.25562500,0.37065972,0.54192212
5,1.91040508,6.62500000,0.42914525,0.61682495
6,1.91880051,5.54250000,0.38161458,0.50932540
7,1.94313210,6.16750000,0.39475198,0.52734127
8,1.94033742,6.23312500,0.40108383,0.54284474
