epoch,loss,reward,local_hit_rate,paper_hit_rate
1,1.66961667,207.25000000,0.39583333,0.52409722
2,1.06588064,192.15000000,0.39229663,0.49416171
3,1.66925544,197.27500000,0.38407603,0.50464150
4,-0.08412337,198.72500000,0.36228175,0.50515129
