epoch,loss,reward,local_hit_rate,paper_hit_rate
1,0.51447168,233.02500000,0.41252480,0.54210813
2,2.00206916,210.52500000,0.38327133,0.50509921
3,1.43855527,231.57500000,0.43118168,0.54736742
4,1.48820707,229.12500000,0.38558284,0.50904762
