epoch,loss,reward,local_hit_rate,paper_hit_rate
1,2.10815095,6.45687500,0.41141617,0.54626240
2,1.95041238,6.05500000,0.44014227,0.56178188
3,1.91133230,5.21937500,0.39168651,0.49189236
4,1.93561535,6.71000000,0.44767609,0.52730655
5,1.92665593,7.16000000,0.48703801,0.58932968
6,1.96409528,5.71687500,0.41431548,0.49556796
7,1.98047913,6.84625000,0.46362103,0.51931300
8,1.98571787,6.53625000,0.45989335,0.52815724
