time_s,mean_latency_ms,p95_latency_ms,mean_distance
82.000,21.529491,44.025780,37.374404
83.000,21.598634,44.622171,37.445537
84.000,21.557088,44.366120,37.428928
85.000,21.705714,42.429709,37.662839
86.000,21.667899,42.058481,37.656478
87.000,21.745651,42.278586,37.750972
88.000,21.740118,41.668007,37.734938
89.000,21.697360,41.791177,37.665434
90.000,21.582188,42.241287,37.493379
91.000,21.526804,42.185836,37.441154
92.000,21.548354,42.648590,37.491698
93.000,21.544153,42.680320,37.514755
94.000,21.615391,42.911502,37.585744
95.000,21.576788,40.808659,37.691688
96.000,21.568128,41.547496,37.660678
97.000,21.603038,41.341336,37.694012
98.000,21.653414,41.191019,37.746011
99.000,21.766351,40.916956,37.863712
100.000,22.158498,44.290822,38.130981
101.000,21.970713,44.416487,37.934180
102.000,21.870696,42.436301,37.883896
103.000,21.839456,44.099757,37.835474
104.000,21.899979,43.770358,37.900274
105.000,21.831141,42.910895,37.963144
106.000,21.774740,42.252624,37.877087
107.000,21.625231,41.152624,37.646050
108.000,21.675204,41.795679,37.739669
109.000,21.659110,41.836754,37.752140
110.000,21.891159,44.333123,37.858828
111.000,21.875596,43.831880,37.818102
112.000,21.850314,43.388251,37.813681
113.000,21.819033,44.089824,37.770093
114.000,21.866532,43.572349,37.825837
115.000,22.466559,47.566114,38.377241
116.000,22.507380,47.886125,38.414294
117.000,22.497641,48.278614,38.442925
118.000,22.561587,48.289468,38.517554
119.000,22.574117,48.897359,38.503926
120.000,22.309559,46.934043,38.218923
121.000,22.361789,47.857207,38.300773
122.000,22.380807,47.019685,38.335134
123.000,22.356316,48.393012,38.303832
124.000,22.349898,47.823451,38.259690
125.000,22.031425,44.688659,38.038300
126.000,21.988522,44.792663,38.025415
127.000,22.021661,44.249803,38.044456
128.000,22.030131,44.911098,38.062474
129.000,22.091239,44.513049,38.111561
130.000,22.537426,45.792000,38.587925
131.000,22.527456,45.331827,38.598455
132.000,22.581424,46.161854,38.613065
133.000,22.606847,45.741015,38.640644
134.000,22.656533,45.496920,38.723823
135.000,22.841332,50.000905,38.874871
136.000,22.834357,50.300964,38.809455
137.000,22.770577,50.130993,38.732497
138.000,22.840203,49.788873,38.796604
139.000,22.886590,50.440830,38.844580
140.000,22.149960,45.933180,38.193174
141.000,22.205957,45.865068,38.249446
142.000,22.202218,46.722109,38.225774
143.000,22.136978,45.766022,38.175635
144.000,22.076273,46.776125,38.130850
145.000,21.808923,46.517585,37.961858
146.000,21.831741,45.792262,37.977530
147.000,21.803779,45.250657,37.982205
148.000,21.789641,44.497768,37.972393
149.000,21.845032,46.068416,38.015961
150.000,21.935867,46.161996,38.009652
151.000,21.946320,45.215941,38.052008
152.000,21.904632,44.867340,38.025887
153.000,21.872140,45.868733,37.960845
154.000,21.827361,45.432399,37.928317
155.000,22.051760,47.997744,38.132193
156.000,22.126514,47.608088,38.222374
157.000,22.096382,48.012879,38.213571
158.000,22.087801,48.350868,38.173909
159.000,22.036590,47.394852,38.189386
160.000,21.765310,43.943553,38.018489
161.000,21.742328,43.304717,38.008794
162.000,21.710301,42.802390,38.009461
163.000,21.741416,42.406016,38.046699
164.000,21.778907,43.762040,38.068019
165.000,21.758703,46.186250,38.055531
166.000,21.794366,45.949633,38.094185
167.000,21.853239,45.142450,38.165184
168.000,21.831281,45.280666,38.104542
169.000,21.847741,45.276819,38.104696
170.000,22.244157,44.686948,38.417239
171.000,22.165161,44.336138,38.350575
172.000,22.261266,44.861081,38.462989
173.000,22.237786,44.924701,38.431366
174.000,22.363143,44.647632,38.572493
175.000,22.016292,43.455089,38.330731
176.000,21.959122,43.652349,38.250262
177.000,21.977212,43.166687,38.282524
178.000,21.956820,43.853444,38.263595
179.000,22.001849,43.658453,38.325719
180.000,21.822059,42.212759,38.192661
