time_s,mean_latency_ms,p95_latency_ms,mean_distance
82.000,22.004574,44.202939,37.800425
83.000,22.076031,45.558415,37.867026
84.000,22.054170,45.880759,37.838798
85.000,22.126383,44.736902,37.920996
86.000,22.123748,45.309505,37.916022
87.000,22.161954,46.125621,37.973855
88.000,22.135642,46.775580,37.933103
89.000,22.123922,45.554397,37.937439
90.000,22.214003,46.066248,38.043907
91.000,22.150155,45.394887,37.973740
92.000,22.202386,46.491294,38.062224
93.000,22.238592,46.607733,38.113582
94.000,22.302095,46.576961,38.167240
95.000,22.253887,45.877187,38.189854
96.000,22.304641,46.423860,38.204764
97.000,22.397552,46.346656,38.315435
98.000,22.409668,45.755250,38.353752
99.000,22.529545,46.016723,38.489863
100.000,22.534296,46.434934,38.480888
101.000,22.397051,45.329602,38.305681
102.000,22.321238,45.314485,38.232128
103.000,22.294245,44.079085,38.188369
104.000,22.306254,43.929689,38.208182
105.000,22.392790,44.397502,38.328731
106.000,22.357043,44.401945,38.268205
107.000,22.279382,43.892891,38.153051
108.000,22.258039,44.257070,38.113451
109.000,22.231410,45.168411,38.110265
110.000,22.224748,45.595640,38.131591
111.000,22.239276,44.926909,38.154776
112.000,22.134946,46.309002,38.049468
113.000,22.133273,44.706275,38.018756
114.000,22.108999,44.897515,38.017138
115.000,22.082892,42.769306,37.998521
116.000,22.115880,44.095217,38.013823
117.000,22.048219,43.342655,37.931801
118.000,22.123626,43.338473,38.025311
119.000,22.169595,44.127561,38.074857
120.000,22.243437,45.181741,38.130132
121.000,22.305700,46.224461,38.206497
122.000,22.333430,46.233025,38.250927
123.000,22.357761,46.154882,38.291451
124.000,22.257621,44.963719,38.185658
125.000,22.282187,45.678022,38.243330
126.000,22.272997,45.882609,38.325289
127.000,22.313057,45.858154,38.337426
128.000,22.296959,45.743546,38.321989
129.000,22.380008,45.313138,38.384158
130.000,22.398371,44.880063,38.417290
131.000,22.461848,43.981105,38.514579
132.000,22.497561,44.319644,38.571857
133.000,22.428111,44.471628,38.500324
134.000,22.513176,44.394479,38.627505
135.000,22.416729,43.861196,38.528330
136.000,22.389701,44.920338,38.485359
137.000,22.269891,44.339961,38.343334
138.000,22.339233,45.362952,38.416872
139.000,22.363086,45.578702,38.407332
140.000,22.423313,45.476036,38.447026
141.000,22.383192,46.117447,38.422750
142.000,22.402631,45.937525,38.452393
143.000,22.341296,47.090377,38.379868
144.000,22.328460,46.431173,38.363688
145.000,22.330836,46.012642,38.376176
146.000,22.350725,46.471238,38.391847
147.000,22.354227,46.093547,38.417350
148.000,22.378893,45.154997,38.443295
149.000,22.456636,44.964658,38.513137
150.000,22.400258,46.637882,38.452659
151.000,22.446225,46.065782,38.496864
152.000,22.436577,45.630242,38.498896
153.000,22.415929,45.722237,38.432446
154.000,22.396092,45.462202,38.427268
155.000,22.496381,46.145386,38.518528
156.000,22.585270,47.622866,38.636901
157.000,22.585602,46.307924,38.639877
158.000,22.605875,45.862879,38.616937
159.000,22.488575,45.995897,38.581417
160.000,22.542409,45.698363,38.639115
161.000,22.501086,45.799936,38.607509
162.000,22.479373,46.034073,38.625630
163.000,22.409726,45.520160,38.582113
164.000,22.477748,45.896740,38.621477
165.000,22.530990,45.954058,38.685276
166.000,22.547226,47.172137,38.683850
167.000,22.610125,46.577397,38.749541
168.000,22.585628,47.661586,38.685461
169.000,22.618489,47.679390,38.716978
170.000,22.672346,48.478591,38.789324
171.000,22.619925,48.266070,38.753998
172.000,22.681333,48.813996,38.830557
173.000,22.552763,47.769506,38.680578
174.000,22.626037,47.162146,38.763442
175.000,22.580831,47.009994,38.713147
176.000,22.506774,46.260268,38.633058
177.000,22.506916,45.379870,38.628128
178.000,22.533044,45.459866,38.628889
179.000,22.525325,45.159106,38.650699
180.000,22.481435,46.121951,38.590336
181.000,22.463812,45.365581,38.594878
182.000,22.465303,45.708885,38.637257
183.000,22.568631,46.047375,38.829966
184.000,22.588781,45.569645,38.872720
185.000,22.666229,45.355877,38.933880
186.000,22.731818,45.552735,39.002994
187.000,22.762118,44.870217,39.027200
188.000,22.661528,45.716066,38.885850
189.000,22.610410,45.928164,38.808738
190.000,22.609573,45.533655,38.815417
191.000,22.585762,45.428508,38.790425
192.000,22.542928,44.791712,38.764604
193.000,22.586818,44.775910,38.793727
194.000,22.549179,45.134016,38.687727
195.000,22.490396,45.370352,38.612772
196.000,22.548812,45.728651,38.730443
197.000,22.462202,45.488565,38.668754
198.000,22.425364,46.830494,38.613414
199.000,22.334281,46.231288,38.554548
200.000,22.392225,46.261858,38.616834
201.000,22.426180,46.434990,38.601479
202.000,22.512615,45.938221,38.682071
203.000,22.609671,46.939586,38.765428
204.000,22.577515,46.753077,38.732351
205.000,22.721672,47.217647,38.929898
206.000,22.706424,46.864911,38.876751
207.000,22.671920,46.615412,38.825811
208.000,22.701927,46.839436,38.845654
209.000,22.764318,47.333760,38.865171
210.000,22.750393,47.899266,38.867163
211.000,22.641811,46.672728,38.731956
212.000,22.582708,46.320496,38.658421
213.000,22.704342,47.284888,38.831380
214.000,22.730514,46.674454,38.875070
215.000,22.698677,45.741684,38.858527
216.000,22.764666,45.571694,38.964660
217.000,22.734042,46.369400,38.942457
218.000,22.763674,46.934263,39.011272
219.000,22.773506,46.270591,39.026961
220.000,22.900294,46.487742,39.152696
221.000,22.869465,46.360566,39.117260
222.000,22.942644,46.697059,39.146965
223.000,22.959350,46.555079,39.179335
224.000,22.881846,46.636129,39.082645
225.000,22.860096,46.636573,39.064667
226.000,22.811985,46.988750,38.996194
227.000,22.815155,46.068438,38.977307
228.000,22.777247,46.464098,38.908880
229.000,22.669733,46.161670,38.763615
230.000,22.710482,46.078246,38.784764
231.000,22.737091,46.377737,38.783938
232.000,22.687045,45.933873,38.791241
233.000,22.660993,46.135402,38.754403
234.000,22.648314,45.351677,38.769167
235.000,22.665429,45.795707,38.767355
236.000,22.749737,45.339384,38.895766
237.000,22.819495,45.866906,38.959082
238.000,22.940568,46.193590,39.080962
239.000,22.916300,45.362097,39.100103
240.000,22.918100,45.242389,39.041355
241.000,22.900774,45.286109,39.005107
242.000,22.923264,45.951295,39.043466
243.000,22.907997,46.728517,39.037086
244.000,22.872016,45.983525,39.021610
245.000,22.788252,45.905471,38.928271
246.000,22.742400,46.623811,38.876678
247.000,22.851866,46.249751,39.003338
248.000,22.884996,46.392005,39.040915
249.000,22.900277,45.563222,39.065652
250.000,22.909000,44.620900,39.103593
251.000,23.005074,45.220959,39.233895
252.000,22.848698,45.089192,39.034635
253.000,22.871738,46.856530,39.075119
254.000,22.809618,45.042185,39.004501
255.000,22.738315,46.131791,38.922065
256.000,22.799619,47.271926,38.991986
