epoch,loss,reward,local_hit_rate,paper_hit_rate
1,2.10787311,6.42250000,0.40739831,0.54626240
2,1.94854629,6.08500000,0.44170477,0.56334438
3,1.91064553,5.19562500,0.38856151,0.49189236
4,1.93546029,6.67312500,0.44756448,0.52730655
5,1.92235460,7.12812500,0.48474635,0.58932968
6,1.96176535,5.70187500,0.41188492,0.49389385
7,1.98148493,6.83750000,0.46310020,0.51722966
8,1.98381101,6.56687500,0.46109127,0.52998016
