epoch,loss,reward,local_hit_rate,paper_hit_rate
1,1.94085617,262.75000000,0.46123016,0.57482391
2,1.59805359,234.02500000,0.42287698,0.52124504
3,1.00420906,249.97500000,0.44610728,0.54901921
4,0.86070946,251.52500000,0.41764385,0.51972718
