cache_capacity,model,reward_mean,paper_hit_mean,local_hit_mean,neighbor_mean,cloud_mean
20.0,Random,-304.59999999999997,0.026805194805194804,0.004545454545454545,0.022259740259740257,0.9731948051948052
20.0,BSG-like,21.299999999999997,0.041947957013746484,0.041947957013746484,0.0,0.9580520429862535
20.0,C-epsilon-greedy,-76.40000000000002,0.06778031617505301,0.03806203007518797,0.029718286099865043,0.9322196838249471
20.0,TemporalGraph,57.80000000000002,0.13994548648805613,0.06345760233918128,0.07648788414887486,0.8600545135119437
