n_sbs,model,reward_mean,paper_hit_mean,local_hit_mean,neighbor_mean,cloud_mean
8.0,Random,-314.80000000000007,0.022472848788638262,0.0,0.022472848788638262,0.9775271512113617
8.0,BSG-like,37.3,0.04002600374453922,0.04002600374453922,0.0,0.9599739962554606
8.0,C-epsilon-greedy,-53.099999999999994,0.08477406064867365,0.052989276805066286,0.03178478384360737,0.9152259393513263
8.0,TemporalGraph,66.30000000000001,0.13437571091469666,0.03628704113224237,0.09808866978245429,0.8656242890853034
