epoch,loss,reward,local_hit_rate,paper_hit_rate
1,3.07295730,2.44125000,0.07258160,0.14489020
2,2.97547104,2.91750000,0.11516268,0.15350932
3,2.90706943,2.55625000,0.08684432,0.10821306
