epoch,loss,reward,local_hit_rate,paper_hit_rate
1,2.13623961,6.15125000,0.38102927,0.55456101
2,1.94986413,5.76687500,0.38414480,0.57868168
3,1.92320566,4.93375000,0.35780010,0.51210069
4,1.93461788,6.25687500,0.39034722,0.53582093
5,1.92754127,6.82750000,0.46530123,0.60726889
6,1.95344074,5.42687500,0.38505456,0.50780754
7,1.99348620,6.45625000,0.42950645,0.51910466
8,1.98505410,6.42062500,0.43311508,0.53930308
