epoch,loss,reward,local_hit_rate,paper_hit_rate
1,2.11023264,6.39687500,0.35571181,0.44589286
2,1.89421055,6.02437500,0.43551565,0.49649554
3,1.83783648,5.99875000,0.42804315,0.53257440
4,1.83166799,6.67062500,0.43962798,0.49706845
5,1.83077780,6.96687500,0.44610367,0.51450645
6,1.84299126,6.20687500,0.46821677,0.53675595
7,1.84758966,6.28437500,0.44096839,0.48391504
8,1.86768344,6.80875000,0.45639137,0.50540246
