epoch,loss,reward,local_hit_rate,paper_hit_rate
1,1.91814244,233.02500000,0.41577629,0.56228919
2,1.72983788,207.67500000,0.37910466,0.52714782
3,2.15805978,227.35000000,0.40441829,0.56218141
4,2.19541536,225.27500000,0.37232639,0.54743304
