epoch,loss,reward,local_hit_rate,paper_hit_rate
1,3.44557384,6.24000000,0.10152756,0.16064990
2,3.23482242,6.48791667,0.10757915,0.15503941
3,3.17241718,6.02208333,0.08531979,0.15766529
