epoch,loss,reward,local_hit_rate,paper_hit_rate
1,3.34859526,7.47500000,0.23088875,0.35846556
2,3.15096313,7.70250000,0.23803245,0.36499430
3,3.08988608,9.79750000,0.30320188,0.36132784
