epoch,loss,reward,local_hit_rate,paper_hit_rate
1,2.11056935,6.39625000,0.35571181,0.44589286
2,1.89312661,6.02437500,0.43551565,0.49649554
3,1.83754580,5.99750000,0.42804315,0.53257440
4,1.83183804,6.66937500,0.43962798,0.49706845
5,1.83076298,6.96687500,0.44610367,0.51450645
6,1.84458895,6.23000000,0.46910962,0.53764881
7,1.84931637,6.27375000,0.44117672,0.48287338
8,1.86793487,6.80875000,0.45639137,0.50540246
