epoch,loss,reward,local_hit_rate,paper_hit_rate
1,2.75024493,0.40500000,0.02711278,0.05920193
2,2.71783566,0.17000000,0.01982188,0.04745130
3,2.70085717,0.31500000,0.02139971,0.04564078
